time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_dc_series_drive_absorbed_power_W,port_dc_series_drive_source_voltage_V,port_dc_series_drive_gap_voltage_V,port_dc_series_drive_current_A,port_dc_series_drive_delivered_power_W,port_dc_series_drive_ballast_resistance_ohm,port_dc_series_drive_plasma_resistance_ohm,port_dc_series_drive_plasma_conductance_S,port_dc_series_drive_conductance_multiplier,port_dc_series_drive_electron_mobility_m2_V_s,port_dc_series_drive_electric_field_V_m,port_dc_series_drive_reduced_field_Td,port_dc_series_drive_gap_m,port_dc_series_drive_electrode_area_m2,port_dc_series_drive_waveform_multiplier,ne_plasma_m3,mean_energy_plasma_eV,pabs_plasma_W,Tg_plasma_K,pressure_plasma_Pa,total_density_plasma_m3,electronegativity_plasma,residence_time_plasma_s,debye_length_plasma_m,EoverN_plasma_Td,ion_loss_family_plasma,ion_loss_area_plasma_m2,ion_loss_h_factor_plasma,ion_loss_characteristic_length_plasma_m,ambipolar_loss_rate_plasma_s,warning_high_electronegativity_plasma,warning_ion_ion_afterglow_plasma,warning_pressure_deviation_plasma,warning_debye_ratio_plasma,film_wall_m
0.00016080402010050252,dc_series_circuit,0.0,2.9808734029153516,0.8587195958977729,2.6666839477044378e+17,0.9193248182648356,0.8587195958977729,1500.0,59.61746805830703,0.01440382531941693,0.8587195958977729,100000.0,4139.00243416173,0.00024160411014653813,1.0,0.45,14904.367014576757,4.630363928041271,0.004,5.0265482457e-05,1.0,2.6666839477044378e+17,0.9193248182648356,0.8587195958977729,300.0,13332.234615312278,3.218832741054455e+24,0.0,inf,1.3802821988357772e-05,4.630363928041271,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00016582914572864322,dc_series_circuit,0.0,2.980873396330156,0.8587195940792512,2.6666839538393747e+17,0.9193248185685482,0.8587195940792512,1500.0,59.61746792660312,0.01440382532073397,0.8587195940792512,100000.0,4139.002424639597,0.00024160411070236928,1.0,0.45,14904.366981650779,4.630363930186458,0.004,5.0265482457e-05,1.0,2.6666839538393747e+17,0.9193248185685482,0.8587195940792512,300.0,13332.234579682727,3.2188327324523287e+24,0.0,inf,1.3802821974760462e-05,4.630363930186458,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00017085427135678393,dc_series_circuit,0.0,2.9808733897447413,0.8587195922606691,2.666683959974516e+17,0.9193248188722164,0.8587195922606691,1500.0,59.61746779489482,0.014403825322051051,0.8587195922606691,100000.0,4139.002415117147,0.0002416041112582189,1.0,0.45,14904.366948723706,4.6303639323313055,0.004,5.0265482457e-05,1.0,2.666683959974516e+17,0.9193248188722165,0.8587195922606691,300.0,13332.234544053174,3.218832723850202e+24,0.0,inf,1.3802821961162294e-05,4.6303639323313055,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00017587939698492463,dc_series_circuit,0.0,2.9808733831592225,0.8587195904420583,2.6666839661097555e+17,0.9193248191758631,0.8587195904420583,1500.0,59.61746766318444,0.014403825323368157,0.8587195904420583,100000.0,4139.002405594546,0.0002416041118140774,1.0,0.45,14904.36691579611,4.630363934475991,0.004,5.0265482457e-05,1.0,2.6666839661097552e+17,0.9193248191758633,0.8587195904420583,300.0,13332.234508423619,3.218832715248075e+24,0.0,inf,1.3802821947563708e-05,4.630363934475991,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00018090452261306533,dc_series_circuit,0.0,2.9808733765736513,0.858719588623433,2.666683972245041e+17,0.9193248194794997,0.858719588623433,1500.0,59.617467531473025,0.01440382532468527,0.858719588623433,100000.0,4139.002396071871,0.0002416041123699402,1.0,0.45,14904.366882868257,4.630363936620594,0.004,5.0265482457e-05,1.0,2.6666839722450413e+17,0.9193248194794997,0.858719588623433,300.0,13332.234472794069,3.218832706645949e+24,0.0,inf,1.3802821933964923e-05,4.630363936620594,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00018592964824120604,dc_series_circuit,0.0,2.9808733699880583,0.8587195868048015,2.666683978380349e+17,0.9193248197831313,0.8587195868048015,1500.0,59.61746739976116,0.014403825326002389,0.8587195868048015,100000.0,4139.002386549163,0.0002416041129258049,1.0,0.45,14904.36684994029,4.630363938765163,0.004,5.0265482457e-05,1.0,2.666683978380349e+17,0.9193248197831313,0.8587195868048015,300.0,13332.234437164516,3.218832698043822e+24,0.0,inf,1.3802821920366048e-05,4.630363938765163,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00019095477386934674,dc_series_circuit,0.0,2.980873363402451,0.8587195849861663,2.6666839845156688e+17,0.9193248200867609,0.8587195849861663,1500.0,59.61746726804902,0.014403825327319509,0.8587195849861663,100000.0,4139.002377026435,0.00024160411348167078,1.0,0.45,14904.366817012255,4.630363940909712,0.004,5.0265482457e-05,1.0,2.6666839845156688e+17,0.9193248200867608,0.8587195849861663,300.0,13332.234401534964,3.2188326894416957e+24,0.0,inf,1.3802821906767124e-05,4.630363940909712,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00019597989949748744,dc_series_circuit,0.0,2.9808733568168395,0.8587195831675297,2.6666839906509933e+17,0.9193248203903889,0.8587195831675297,1500.0,59.617467136336785,0.01440382532863663,0.8587195831675297,100000.0,4139.002367503701,0.00024160411403753706,1.0,0.45,14904.366784084195,4.630363943054251,0.004,5.0265482457e-05,1.0,2.6666839906509933e+17,0.9193248203903889,0.8587195831675297,300.0,13332.234365905415,3.21883268083957e+24,0.0,inf,1.3802821893168177e-05,4.630363943054251,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020100502512562814,dc_series_circuit,0.0,2.980873350231226,0.8587195813488928,2.6666839967863197e+17,0.9193248206940163,0.8587195813488928,1500.0,59.61746700462452,0.014403825329953754,0.8587195813488928,100000.0,4139.002357980964,0.00024160411459340348,1.0,0.45,14904.36675115613,4.63036394519879,0.004,5.0265482457e-05,1.0,2.66668399678632e+17,0.9193248206940161,0.8587195813488928,300.0,13332.234330275864,3.2188326722374434e+24,0.0,inf,1.380282187956922e-05,4.63036394519879,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020603015075376885,dc_series_circuit,0.0,2.9808733436456123,0.8587195795302559,2.666684002921648e+17,0.9193248209976438,0.8587195795302559,1500.0,59.617466872912246,0.014403825331270879,0.8587195795302559,100000.0,4139.002348458225,0.00024160411514927,1.0,0.45,14904.36671822806,4.630363947343327,0.004,5.0265482457e-05,1.0,2.666684002921648e+17,0.9193248209976438,0.8587195795302559,300.0,13332.234294646312,3.218832663635317e+24,0.0,inf,1.3802821865970261e-05,4.630363947343327,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00021105527638190955,dc_series_circuit,0.0,2.9808733370599962,0.858719577711618,2.6666840090569766e+17,0.919324821301271,0.858719577711618,1500.0,59.61746674119992,0.014403825332588,0.858719577711618,100000.0,4139.002338935485,0.00024160411570513663,1.0,0.45,14904.36668529998,4.630363949487861,0.004,5.0265482457e-05,1.0,2.6666840090569766e+17,0.9193248213012708,0.858719577711618,300.0,13332.234259016761,3.2188326550331906e+24,0.0,inf,1.3802821852371296e-05,4.630363949487861,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00021608040201005025,dc_series_circuit,0.0,2.9808733304743797,0.8587195758929802,2.666684015192306e+17,0.919324821604898,0.8587195758929802,1500.0,59.61746660948759,0.014403825333905124,0.8587195758929802,100000.0,4139.002329412743,0.00024160411626100332,1.0,0.45,14904.366652371898,4.630363951632394,0.004,5.0265482457e-05,1.0,2.666684015192306e+17,0.919324821604898,0.8587195758929802,300.0,13332.234223387208,3.218832646431064e+24,0.0,inf,1.380282183877233e-05,4.630363951632394,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
